Using cpu device
Logging to C:\Users\hntran\asv_runs\tensorboard\ppo_formulation_seed0_v2_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    estops_per_episode        | 0.117       |
|    eval_wall_s               | 164         |
|    goal_rate                 | 0.675       |
|    head_on/collision         | 0.2         |
|    head_on/colregs           | -22.8       |
|    head_on/goal              | 0.8         |
|    mean_colregs_integral     | -16.5       |
|    mean_return               | -84.8       |
|    no_target/collision       | 0.05        |
|    no_target/colregs         | 0           |
|    no_target/goal            | 0.95        |
|    null/collision            | 0.1         |
|    null/colregs              | -4          |
|    null/goal                 | 0.9         |
|    overtaking/collision      | 0.3         |
|    overtaking/colregs        | -29.9       |
|    overtaking/goal           | 0.7         |
|    timeout_rate              | 0           |
|    timesteps                 | 1400000     |
| rollout/                     |             |
|    ep_len_mean               | 58.7        |
|    ep_rew_mean               | -117        |
| time/                        |             |
|    fps                       | 94          |
|    iterations                | 274         |
|    time_elapsed              | 14871       |
|    total_timesteps           | 1402880     |
| train/                       |             |
|    approx_kl                 | 0.033485193 |
|    clip_fraction             | 0.268       |
|    clip_range                | 0.2         |
|    entropy_loss              | -1.54       |
|    explained_variance        | 0.697       |
|    learning_rate             | 0.0003      |
|    loss                      | 0.212       |
|    n_updates                 | 2023        |
|    policy_gradient_loss      | -0.0154     |
|    std                       | 0.527       |
|    value_loss                | 0.694       |
----------------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.6        |
|    ep_rew_mean          | -163        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 275         |
|    time_elapsed         | 14929       |
|    total_timesteps      | 1408000     |
| train/                  |             |
|    approx_kl            | 0.037989665 |
|    clip_fraction        | 0.263       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.54       |
|    explained_variance   | 0.702       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.291       |
|    n_updates            | 2027        |
|    policy_gradient_loss | -0.00369    |
|    std                  | 0.525       |
|    value_loss           | 1.02        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.2        |
|    ep_rew_mean          | -154        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 276         |
|    time_elapsed         | 14987       |
|    total_timesteps      | 1413120     |
| train/                  |             |
|    approx_kl            | 0.037097976 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.53       |
|    explained_variance   | 0.781       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.457       |
|    n_updates            | 2031        |
|    policy_gradient_loss | -0.00112    |
|    std                  | 0.524       |
|    value_loss           | 0.925       |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 54.7       |
|    ep_rew_mean          | -147       |
