Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed1_v11_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
| train/                  |             |
|    approx_kl            | 0.047855467 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.26       |
|    explained_variance   | 0.785       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.369       |
|    n_updates            | 1581        |
|    policy_gradient_loss | -0.00657    |
|    std                  | 0.455       |
|    value_loss           | 1.22        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 44.6       |
|    ep_rew_mean          | -45.5      |
| time/                   |            |
|    fps                  | 111        |
|    iterations           | 215        |
|    time_elapsed         | 9888       |
|    total_timesteps      | 1100800    |
| train/                  |            |
|    approx_kl            | 0.03977529 |
|    clip_fraction        | 0.236      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.26      |
|    explained_variance   | 0.783      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.38       |
|    n_updates            | 1588       |
|    policy_gradient_loss | -0.0162    |
|    std                  | 0.455      |
|    value_loss           | 1.21       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.4        |
|    ep_rew_mean          | -38.6       |
| time/                   |             |
|    fps                  | 111         |
|    iterations           | 216         |
|    time_elapsed         | 9935        |
|    total_timesteps      | 1105920     |
| train/                  |             |
|    approx_kl            | 0.037675463 |
|    clip_fraction        | 0.253       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.26       |
|    explained_variance   | 0.778       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.224       |
|    n_updates            | 1593        |
|    policy_gradient_loss | -0.0101     |
|    std                  | 0.455       |
|    value_loss           | 1.06        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44.2        |
|    ep_rew_mean          | -64.7       |
| time/                   |             |
|    fps                  | 111         |
|    iterations           | 217         |
|    time_elapsed         | 9986        |
|    total_timesteps      | 1111040     |
| train/                  |             |
|    approx_kl            | 0.032851618 |
|    clip_fraction        | 0.218       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.26       |
|    explained_variance   | 0.809       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.583       |
|    n_updates            | 1595        |
|    policy_gradient_loss | 0.00242     |
|    std                  | 0.456       |
|    value_loss           | 1.18        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 43.8       |
|    ep_rew_mean          | -68.6      |
| time/                   |            |
|    fps                  | 111        |
|    iterations           | 218        |
|    time_elapsed         | 10037      |
|    total_timesteps      | 1116160    |
| train/                  |            |
|    approx_kl            | 0.03959159 |
|    clip_fraction        | 0.247      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.27      |
|    explained_variance   | 0.808      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.344      |
|    n_updates            | 1602       |
