Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v8_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    std                  | 0.497       |
|    value_loss           | 0.902       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.07
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.2        |
|    ep_rew_mean          | -28.3       |
| time/                   |             |
|    fps                  | 80          |
|    iterations           | 261         |
|    time_elapsed         | 16554       |
|    total_timesteps      | 1336320     |
| train/                  |             |
|    approx_kl            | 0.037137784 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.43       |
|    explained_variance   | 0.74        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.362       |
|    n_updates            | 1750        |
|    policy_gradient_loss | -0.00193    |
|    std                  | 0.497       |
|    value_loss           | 1.09        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.3        |
|    ep_rew_mean          | -29.1       |
| time/                   |             |
|    fps                  | 80          |
|    iterations           | 262         |
|    time_elapsed         | 16593       |
|    total_timesteps      | 1341440     |
| train/                  |             |
|    approx_kl            | 0.042276215 |
|    clip_fraction        | 0.255       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.43       |
|    explained_variance   | 0.795       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.14        |
|    n_updates            | 1757        |
|    policy_gradient_loss | -0.0168     |
|    std                  | 0.494       |
|    value_loss           | 0.602       |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.6        |
|    ep_rew_mean          | -68.8       |
| time/                   |             |
|    fps                  | 80          |
|    iterations           | 263         |
|    time_elapsed         | 16629       |
|    total_timesteps      | 1346560     |
| train/                  |             |
|    approx_kl            | 0.033318374 |
|    clip_fraction        | 0.188       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.42       |
|    explained_variance   | 0.832       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.234       |
|    n_updates            | 1760        |
|    policy_gradient_loss | -0.00333    |
|    std                  | 0.493       |
|    value_loss           | 0.617       |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55.8        |
|    ep_rew_mean          | -41.3       |
| time/                   |             |
|    fps                  | 81          |
|    iterations           | 264         |
|    time_elapsed         | 16672       |
|    total_timesteps      | 1351680     |
| train/                  |             |
|    approx_kl            | 0.036979724 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.42       |
|    explained_variance   | 0.769       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.449       |
|    n_updates            | 1768        |
|    policy_gradient_loss | -0.0167     |
|    std                  | 0.495       |
|    value_loss           | 0.862       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.9        |
|    ep_rew_mean          | -14.9       |
| time/                   |             |
|    fps                  | 81          |
|    iterations           | 265         |
