Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v12_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0           |
|    mean_colregs_integral        | -28.4       |
|    mean_return                  | -31.4       |
|    no_target/collision          | 0.1         |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.9         |
|    no_target/intervention       | 0           |
|    null/collision               | 0.1         |
|    null/colregs                 | -18.6       |
|    null/goal                    | 0.9         |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.25        |
|    overtaking/colregs           | -53.5       |
|    overtaking/goal              | 0.75        |
|    overtaking/intervention      | 0           |
|    timeout_rate                 | 0           |
|    timesteps                    | 1200000     |
| eval_supervisor_on/             |             |
|    being_overtaken/collision    | 0.2         |
|    being_overtaken/colregs      | -42.1       |
|    being_overtaken/goal         | 0.8         |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.05        |
|    collision_obstacle           | 0.025       |
|    collision_rate               | 0.242       |
|    collision_target             | 0.167       |
|    crossing/collision           | 0.65        |
|    crossing/colregs             | -32.6       |
|    crossing/goal                | 0.35        |
|    crossing/intervention        | 0.05        |
|    episodes                     | 120         |
|    estops_per_episode           | 0.025       |
|    eval_wall_s                  | 78.9        |
|    goal_rate                    | 0.758       |
|    head_on/collision            | 0.15        |
|    head_on/colregs              | -26.9       |
|    head_on/goal                 | 0.85        |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0.025       |
|    mean_colregs_integral        | -28.7       |
|    mean_return                  | -33.2       |
|    no_target/collision          | 0.1         |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.9         |
|    no_target/intervention       | 0           |
|    null/collision               | 0.1         |
|    null/colregs                 | -18.6       |
|    null/goal                    | 0.9         |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.25        |
|    overtaking/colregs           | -52.3       |
|    overtaking/goal              | 0.75        |
|    overtaking/intervention      | 0.1         |
|    timeout_rate                 | 0           |
|    timesteps                    | 1200000     |
| rollout/                        |             |
|    ep_len_mean                  | 45.9        |
|    ep_rew_mean                  | -28         |
| time/                           |             |
|    fps                          | 99          |
|    iterations                   | 235         |
|    time_elapsed                 | 12040       |
|    total_timesteps              | 1203200     |
| train/                          |             |
|    approx_kl                    | 0.051628914 |
|    clip_fraction                | 0.247       |
|    clip_range                   | 0.2         |
|    entropy_loss                 | -1.5        |
|    explained_variance           | 0.777       |
|    learning_rate                | 0.0003      |
|    loss                         | 0.52        |
|    n_updates                    | 1590        |
|    policy_gradient_loss         | -0.0152     |
|    std                          | 0.513       |
|    value_loss                   | 1.03        |
-------------------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.8        |
|    ep_rew_mean          | -50         |
| time/                   |             |
|    fps                  | 100         |
|    iterations           | 236         |
|    time_elapsed         | 12079       |
|    total_timesteps      | 1208320     |
